PDB,Ligand,Chain,Number,Resolution(A),Ligand Occupation Factor,Ki(M),log(Ki),pKi,RMSD(A),Torsions,Q,Average Q,Ligand B-factor(A2),Receptor B-factor(A2),B-factor ratio (Ligand/Receptor),C,N,O,P,S,F,Cl,Br,Affinity(kcal/mol),Gauss 1,Gauss 2,Repulsion,Hydrophobic,Hydrogen,Torsional
4IWZ,1GO,A,301,1.6,1.0,5.1e-08,-7.292429823902063,7.292429823902063,ND,5,-0.0020000000000000018,-8.695652173913051e-05,15.430000000000001,23.088464929859754,0.6682990855769175,8,4,3,0,3,0,0,0,-6.843,68.736,869.209,2.665,21.078,5.031,0.7781512503836436
4LH2,SIN,A,602,1.6,1.0,0.058,-1.2365720064370627,1.2365720064370627,ND,3,-2.0,-0.25,18.8525,15.268915295551421,1.2346980538619303,4,0,4,0,0,0,0,0,-4.202,56.049,445.091,5.316,14.87,7.552,0.6020599913279624
4IVA,1J5,A,1201,1.5,1.0,6.84e-08,-7.164943898279883,7.164943898279883,ND,3,-0.002999999999999975,-0.00011111111111111018,13.450370370370374,21.431664397549323,0.6275933646995892,17,5,1,0,0,0,0,0,-8.585,75.564,1264.469,1.483,25.186,1.002,0.6020599913279624
4F3K,HCE,A,301,1.8,1.0,6.9e-11,-10.161150909262744,10.161150909262744,ND,11,0.9990000000000001,0.028542857142857148,14.192571428571428,22.459494680851083,0.6319185551699872,16,6,3,0,1,0,0,0,-7.864,127.39,1510.437,4.458,17.949,4.236,1.0791812460476249
4C72,TLG,A,1429,1.5,1.0,8.2e-06,-5.086186147616283,5.086186147616283,ND,4,-0.0009999999999999731,-5.882352941176313e-05,18.430000000000003,22.428634252936277,0.8217174435214313,12,0,3,0,1,0,0,0,-7.717,90.777,1029.765,2.496,29.966,2.394,0.6989700043360189
4NGM,JB7,A,821,1.8,1.0,4.490000000000001e-11,-10.347753658996677,10.347753658996677,ND,14,-2.9989999999999997,-0.08568571428571428,22.138857142857137,25.967102315160663,0.852573262667493,21,3,8,0,0,0,0,0,-9.927,134.6,1967.785,6.349,40.098,10.816,1.1760912590556813
4TYO,39X,A,201,1.7,1.0,8e-08,-7.096910013008056,7.096910013008056,ND,5,-1.0000000000000002,-0.03225806451612904,29.186129032258062,28.078074477747514,1.0394633383919794,21,3,3,0,0,1,0,0,-7.093,77.569,1099.744,2.761,38.963,2.421,0.7781512503836436
4NUE,NUE,A,201,1.3,1.0,1.5e-07,-6.823908740944319,6.823908740944319,ND,7,-6.938893903907228e-18,-1.9825411154020652e-19,19.77914285714285,17.33850897736143,1.1407637694203183,19,5,3,0,1,0,0,0,-6.511,80.957,993.962,2.141,55.568,0.658,0.9030899869919435
4QY3,3G1,A,302,1.5,1.0,1.5e-07,-6.823908740944319,6.823908740944319,ND,4,-0.9990000000000001,-0.05550000000000001,24.39944444444445,11.971411953469728,2.0381425799462733,14,0,3,0,1,0,0,0,-5.655,61.151,813.851,1.612,26.306,1.394,0.6989700043360189
4KZA,NZ9,A,401,1.6,1.0,0.0002,-3.6989700043360187,3.6989700043360187,ND,4,-0.9990000000000001,-0.06243750000000001,19.843750000000004,18.29456460044809,1.0846800912394476,8,1,4,0,2,0,0,0,-5.166,40.01,903.969,1.635,12.982,1.534,0.6989700043360189
4LHM,AZZ,A,510,1.5,1.0,0.00041,-3.3872161432802645,3.3872161432802645,ND,6,-0.001999999999999974,-8.333333333333225e-05,22.27125,27.893602576808743,0.7984357681541189,10,5,4,0,0,0,0,0,-6.448,75.014,893.98,2.425,14.039,3.361,0.8450980400142568
4O04,2Q8,A,4000,1.8,1.0,6.9e-07,-6.161150909262744,6.161150909262744,ND,2,0.9989999999999999,0.03567857142857143,13.696428571428571,23.338766298896708,0.5868531522197916,21,3,2,0,0,0,0,0,-10.906,80.334,1338.458,1.656,66.032,1.845,0.47712125471966244
4CLJ,5P8,A,2402,1.6,1.0,7e-10,-9.154901959985743,9.154901959985743,ND,0,0.0020000000000000295,6.250000000000092e-05,16.654062500000002,24.447618033368787,0.6812141157174786,21,6,2,0,0,1,0,0,-10.204,92.687,1417.949,2.393,34.564,0.0,0.0
4CMO,YPW,A,2402,1.8,1.0,8.500000000000001e-10,-9.070581074285707,9.070581074285707,ND,6,2.7755575615628914e-17,8.410780489584519e-19,22.229696969696967,31.6458850656261,0.7024514221548179,20,5,3,0,0,1,0,0,-6.914,81.612,1351.238,2.189,26.844,0.0,0.8450980400142568
4L19,1UA,A,307,1.6,1.0,8e-07,-6.096910013008056,6.096910013008056,ND,3,-0.003999999999999997,-0.00019047619047619032,40.97428571428571,32.81999063378084,1.248455131248936,15,2,1,0,1,0,0,0,-8.04,87.75,1138.316,2.31,39.213,1.054,0.6020599913279624
4NUC,435,A,201,1.4,1.0,9.1e-07,-6.040958607678906,6.040958607678906,ND,6,-0.0010000000000000078,-3.1250000000000245e-05,22.877187499999994,21.785347384855633,1.0501180952433822,19,4,3,0,1,0,0,0,-6.326,81.104,945.008,2.601,61.26,0.68,0.8450980400142568
4KZB,NZ2,A,401,1.3,1.0,0.0013000000000000002,-2.886056647693163,2.886056647693163,ND,4,-1.001,-0.0625625,12.665624999999999,12.81716045717675,0.9881771428482117,10,1,4,0,1,0,0,0,-4.72,42.97,737.304,2.537,6.049,3.76,0.6989700043360189
4KZ3,1U1,A,401,1.6,1.0,0.0017,-2.769551078621726,2.769551078621726,ND,3,-0.998,-0.06653333333333333,15.621333333333332,20.707993532265313,0.7543624788656415,5,1,4,0,2,0,0,0,-5.084,55.331,562.714,1.903,10.6,3.468,0.6020599913279624
4NGP,J31,A,817,1.6,1.0,1.0970000000000002e-08,-7.959793372425289,7.959793372425289,ND,23,-2.999,-0.06380851063829787,25.4791489361702,23.556581693500373,1.0816148653350794,26,4,12,0,0,0,0,0,-8.316,136.632,2187.286,6.234,36.875,10.814,1.380211241711606
4OC4,2QN,A,818,1.6,1.0,1.05e-07,-6.978810700930062,6.978810700930062,ND,12,-1.9980000000000004,-0.05400000000000001,24.875405405405406,30.741391930403573,0.8091827937304087,22,4,6,0,0,0,0,0,-10.164,160.846,2044.744,7.036,29.079,8.796,1.1139433523068367
4CFT,M48,A,801,1.7,1.0,1.116e-05,-4.95233580539844,4.95233580539844,ND,7,-5.551115123125783e-17,-2.05596856412066e-18,54.63814814814817,46.70225851728985,1.1699251788416258,19,3,0,0,0,1,0,0,-5.146,36.094,842.322,2.19,40.311,2.912,0.9030899869919435
4LM3,9ZE,A,801,1.4,1.0,0.0012,-2.9208187539523753,2.9208187539523753,ND,1,-0.0009999999999999454,-7.692307692307272e-05,37.30384615384616,26.01689590202549,1.4338315490950613,10,0,3,0,0,0,0,0,-5.97,46.096,671.676,1.161,27.818,1.709,0.3010299956639812
4R93,779,A,503,1.7,1.0,1.6e-08,-7.795880017344075,7.795880017344075,ND,7,0.9959999999999999,0.026210526315789472,15.502894736842105,17.69763616408294,0.8759867472190989,26,5,2,0,0,0,0,0,-9.748,89.637,1471.715,3.294,54.7,5.82,0.9030899869919435
4CAE,3F3,A,1414,1.4,1.0,1.8000000000000002e-08,-7.7447274948966935,7.7447274948966935,ND,6,1.002,0.029470588235294116,14.296470588235294,15.907706950751031,0.8987134747010368,23,3,3,0,1,0,0,0,-11.773,155.856,1655.232,3.281,84.549,1.783,0.8450980400142568
4BF1,9FK,A,271,1.3,1.0,2.4e-09,-8.619788758288394,8.619788758288394,ND,4,-2.0816681711721685e-17,-7.709882115452476e-19,9.796296296296296,11.319316170555124,0.8654494802238449,16,4,2,0,2,0,0,0,-7.764,66.155,1033.038,1.61,28.88,2.93,0.6989700043360189
4O3C,ASP,A,301,1.5,1.0,0.00257,-2.5900668766687054,2.5900668766687054,ND,4,-0.9980000000000001,-0.08316666666666668,9.180833333333334,16.480007968127552,0.5570891319402956,4,1,4,0,0,0,0,0,-5.956,74.703,587.983,5.252,6.953,9.207,0.6989700043360189
4CWN,6LV,A,1224,1.8,1.0,2.6e-06,-5.585026652029182,5.585026652029182,ND,4,1.0000000000000002,0.03333333333333334,13.564666666666666,20.60648185483868,0.6582718370958359,18,5,2,0,0,0,0,0,-9.527,98.087,1319.342,1.197,42.141,0.978,0.6989700043360189
2YNE,YNE,A,1001,1.7,1.0,2.7e-09,-8.568636235841012,8.568636235841012,ND,4,1.002,0.02862857142857143,11.524000000000001,17.011962102689544,0.6774056943248238,22,5,2,0,1,0,0,0,-11.424,137.562,1645.794,3.027,63.431,0.831,0.6989700043360189
4P5E,N6P,A,201,1.3,1.0,2.8e-06,-5.552841968657781,5.552841968657781,ND,11,-1.5020000000000002,-0.03952631578947369,9.85184210526316,15.414368985936349,0.6391336625100718,20,4,7,1,0,0,0,0,-8.148,132.168,1398.29,7.457,23.935,9.869,1.0791812460476249
4CPT,1T8,B,1202,1.7,1.0,2e-08,-7.698970004336019,7.698970004336019,ND,14,-0.0020000000000000018,-3.333333333333336e-05,13.014000000000001,11.73387079261671,1.109096923769502,41,6,6,0,0,0,0,0,-11.1,144.587,2480.281,5.939,74.745,5.595,1.1760912590556813
4TW7,37K,A,201,1.2,1.0,2.6e-08,-7.585026652029182,7.585026652029182,ND,19,0.9979999999999999,0.017206896551724134,11.410000000000004,12.633240033927057,0.9031728970048859,46,2,10,0,0,0,0,0,-8.133,139.393,1915.825,2.794,86.841,2.016,1.3010299956639813
4CPU,V78,B,1202,1.8,1.0,2.9500000000000003e-08,-7.530177984021837,7.530177984021837,ND,13,-0.0009999999999997788,-1.7543859649118926e-05,24.410526315789475,18.314006514658008,1.3328883713267212,40,5,6,0,1,0,0,0,-10.287,129.791,2432.763,6.521,65.172,5.4,1.146128035678238
4WKS,3QD,C,801,1.6,1.0,0.002,-2.6989700043360187,2.6989700043360187,ND,2,-5.551115123125783e-17,-1.1102230246251566e-17,27.735999999999997,28.331327525103394,0.9789869527089439,2,0,1,0,0,0,0,0,-10.287,129.791,2432.763,6.521,65.172,5.4,1.146128035678238
4UMA,GZ3,A,1351,1.7,1.0,3.9e-06,-5.4089353929735005,5.4089353929735005,ND,3,-2.4970000000000003,-0.24970000000000003,23.087,33.02516600373405,0.6990729432636198,4,0,5,1,0,0,0,0,-3.703,52.874,605.939,5.993,1.383,7.012,0.6020599913279624
4MRZ,2ZV,A,900,1.5,1.0,0.0003,-3.5228787452803374,3.5228787452803374,ND,1,-1.0010000000000001,-0.07150000000000001,27.16857142857143,31.552153387703957,0.8610686914053596,6,3,2,0,0,0,0,0,-4.919,51.311,575.325,1.074,22.386,0.593,0.3010299956639812
4OC0,2R7,A,818,1.8,1.0,3.18e-07,-6.497572880015567,6.497572880015567,ND,10,-2.001,-0.06454838709677418,40.623870967741944,35.56485778108738,1.1422475303512907,18,3,6,0,0,0,0,0,-8.575,138.125,1692.9,7.518,22.46,8.276,1.041392685158225
4JXV,1MU,A,402,1.7,1.0,3.1e-05,-4.508638306165727,4.508638306165727,ND,7,-1.999,-0.08329166666666667,61.17958333333335,26.610556965805657,2.2990718838372532,14,1,6,0,2,0,0,0,-4.362,82.92,1062.791,9.878,30.899,7.901,0.9030899869919435
4KWO,1UD,A,401,1.3,1.0,3.53e-07,-6.452225294612178,6.452225294612178,ND,8,1.9989999999999999,0.054027027027027025,11.976216216216216,17.179032651815714,0.6971414781582831,18,6,5,0,0,0,0,0,-9.672,134.403,1568.756,6.423,23.74,8.181,0.9542425094393249
4CPR,378,A,1101,1.8,1.0,3.5e-08,-7.455931955649724,7.455931955649724,ND,23,-0.0009999999999999558,-1.6949152542372132e-05,55.955762711864395,14.934413680781752,3.7467666229087175,42,5,6,0,1,0,0,0,-7.917,150.585,2505.58,7.668,67.542,5.867,1.380211241711606
4MI9,26W,A,901,1.8,1.0,0.00037686999999999996,-3.423808432338166,3.423808432338166,ND,10,-0.0010000000000000564,-3.333333333333521e-05,24.65133333333334,33.27101191954319,0.7409252653013928,18,1,6,0,0,0,0,0,-8.951,93.399,1457.875,3.522,20.811,6.871,1.041392685158225
4O05,2Q9,A,4000,1.7,1.0,3.7e-08,-7.431798275933005,7.431798275933005,ND,3,0.9970000000000002,0.029323529411764714,17.346470588235295,28.60163428001995,0.6064852944558102,26,4,2,0,0,0,0,0,-12.339,95.28,1651.292,1.934,73.912,1.914,0.6020599913279624
4LLJ,1XN,A,900,1.5,1.0,0.00037999999999999997,-3.42021640338319,3.42021640338319,ND,2,-0.003000000000000058,-0.00018750000000000364,37.87625,32.879401083147506,1.1519750589195996,8,3,0,0,0,0,0,0,-5.761,46.088,555.053,0.361,38.727,0.622,0.47712125471966244
4R92,3KU,A,501,1.7,1.0,3.9000000000000005e-08,-7.4089353929735005,7.4089353929735005,ND,7,0.9979999999999998,0.026972972972972967,19.89918918918919,20.61372704850638,0.9653367943780471,25,5,2,0,0,0,0,0,-9.099,86.317,1444.964,3.026,52.82,4.433,0.9030899869919435
4NH8,2LC,A,301,1.6,1.0,3.0000000000000004e-09,-8.522878745280337,8.522878745280337,ND,4,-0.002999999999999947,-9.374999999999835e-05,14.358124999999998,23.984768310911807,0.5986351343434827,22,3,3,0,0,1,0,0,-10.851,96.371,1524.417,1.638,68.757,0.999,0.6989700043360189
4V24,GYR,A,1450,1.8,1.0,4.3000000000000005e-09,-8.366531544420413,8.366531544420413,ND,10,0.9990000000000001,0.029382352941176474,29.419117647058826,22.78425766871163,1.291203693129686,27,1,4,0,1,0,0,0,-11.062,118.528,1924.998,2.71,116.488,0.999,1.041392685158225
4BF6,X0Q,A,1263,1.8,1.0,4.500000000000001e-09,-8.346787486224656,8.346787486224656,ND,4,-1.1102230246251565e-16,-4.440892098500626e-18,13.753999999999998,11.542843925985522,1.1915607703086644,13,5,2,0,2,0,0,0,-6.038,67.63,858.698,2.359,23.1,2.348,0.6989700043360189
4MS0,2ZX,A,900,1.7,1.0,0.00041,-3.3872161432802645,3.3872161432802645,ND,2,0.9990000000000001,0.0666,25.317999999999994,38.920452589641464,0.6505063100612115,4,4,0,0,0,0,0,0,-4.321,41.897,498.034,0.579,16.019,0.465,0.47712125471966244
4O07,FGH,A,4000,1.8,1.0,4.2000000000000006e-08,-7.376750709602099,7.376750709602099,ND,3,0.997,0.03021212121212121,14.626969696969692,25.62832585949178,0.5707344981159744,27,3,2,0,0,0,0,0,-13.131,109.711,1652.424,1.781,82.823,1.852,0.6020599913279624
4LKQ,1XM,A,900,1.6,1.0,0.00045,-3.3467874862246565,3.3467874862246565,ND,1,-0.0009999999999999454,-5.8823529411761496e-05,33.474117647058826,30.525242733699823,1.0966044705716116,5,5,0,0,1,0,0,0,-3.801,46.266,514.982,1.713,9.001,0.999,0.3010299956639812
4UAL,3FV,A,501,1.7,1.0,4e-09,-8.397940008672037,8.397940008672037,ND,3,1.0020000000000002,0.03036363636363637,18.365151515151517,29.10014963225972,0.6311016179378115,17,7,1,0,0,0,0,0,-9.064,81.403,1447.105,2.12,29.192,0.999,0.6020599913279624
4OC3,2QP,A,820,1.7,1.0,5.3e-09,-8.275724130399212,8.275724130399212,ND,12,-1.9969999999999999,-0.057057142857142855,29.98542857142857,28.506562918838423,1.051878076525769,21,3,7,0,0,0,0,0,-10.408,151.74,1965.186,5.689,31.825,8.72,1.1139433523068367
4OC2,2QQ,A,821,1.6,1.0,5.3e-09,-8.275724130399212,8.275724130399212,ND,11,-1.999,-0.06246875,30.15531249999999,30.98374776652777,0.97326226404984,19,3,6,0,0,0,0,0,-10.067,148.868,1762.506,5.37,31.488,8.373,1.0791812460476249
4R5X,R5X,A,1107,1.8,1.0,5.5e-06,-5.259637310505756,5.259637310505756,ND,6,0.0020000000000000018,6.250000000000006e-05,41.611875,27.539514008004534,1.510987993030859,18,5,3,0,0,0,0,0,-8.148,103.671,1335.889,7.14,35.588,7.297,0.8450980400142568
4MSA,2ZM,A,900,1.6,1.0,0.0005,-3.3010299956639813,3.3010299956639813,ND,1,-1.001,-0.0715,37.589285714285715,24.973731714908336,1.5051529400328423,7,3,2,0,0,0,0,0,-5.176,56.417,644.925,1.595,19.241,1.028,0.3010299956639812
4ITP,1GD,A,304,1.7,1.0,5.4e-08,-7.267606240177032,7.267606240177032,ND,6,0.0010000000000000009,4.1666666666666706e-05,27.12833333333334,21.142260521042044,1.2831330550644573,15,2,3,0,1,0,0,0,-6.374,54.002,902.126,1.332,36.315,2.453,0.8450980400142568
4LM0,5NI,A,900,1.6,1.0,0.00056,-3.2518119729937998,3.2518119729937998,ND,1,-1.002,-0.07157142857142858,59.714285714285715,31.053893333333292,1.922924287570355,7,3,2,0,0,0,0,0,-4.123,38.899,492.773,0.739,26.676,0.0,0.3010299956639812
4LM1,7ZE,A,900,1.6,1.0,0.0005899999999999999,-3.2291479883578558,3.2291479883578558,ND,1,-1.0010000000000001,-0.07150000000000001,55.125714285714295,27.915265389447306,1.9747515746905004,9,2,2,0,0,0,0,0,-5.523,51.271,653.083,1.276,43.424,0.0,0.3010299956639812
4Q1E,2Y7,A,302,1.8,1.0,6.8000000000000005e-09,-8.167491087293763,8.167491087293763,ND,9,0.0030000000000000027,8.333333333333341e-05,35.88944444444444,38.68116017316031,0.9278275078560608,19,5,2,0,2,1,0,0,-6.299,75.428,1093.538,0.842,34.858,0.586,1.0
4TW6,37L,A,201,1.4,1.0,6.1e-05,-4.214670164989233,4.214670164989233,ND,19,-1.0010000000000001,-0.019627450980392157,10.714117647058824,13.52815679733114,0.7919865069255055,39,1,11,0,0,0,0,0,-7.21,121.721,1745.1,2.951,72.66,2.404,1.3010299956639813
4KUP,1TZ,A,401,1.3,1.0,6e-06,-5.221848749616356,5.221848749616356,ND,6,1.0010000000000001,0.031281250000000003,12.130000000000003,11.613040730337092,1.0445154100176746,21,4,1,0,0,0,0,0,-9.22,93.289,1205.935,2.906,59.686,4.513,0.8450980400142568
4NGS,J34,A,815,1.6,1.0,7.6e-09,-8.119186407719209,8.119186407719209,ND,17,-2.999,-0.06974418604651163,28.723023255813956,23.935845349271435,1.2000003691822079,23,5,10,0,0,0,0,0,-9.263,141.374,2144.894,7.368,38.172,11.086,1.255272505103306
4CP7,9MW,A,1101,1.8,1.0,7.8e-09,-8.10790539730952,8.10790539730952,ND,23,-0.0029999999999999714,-4.918032786885199e-05,31.44491803278688,14.456292073832797,2.175171743361843,43,6,6,0,0,0,0,0,-7.948,151.204,2525.396,7.833,72.676,5.7,1.380211241711606
4CAF,370,A,1411,1.7,1.0,7.500000000000001e-08,-7.1249387366083,7.1249387366083,ND,5,-1.1102230246251565e-16,-3.2653618371328133e-18,14.285882352941178,16.730768696256376,0.8538688575700495,21,5,2,0,1,0,0,0,-10.861,130.509,1634.5,3.418,66.367,1.624,0.7781512503836436
4OC5,2QM,A,818,1.7,1.0,8.500000000000001e-08,-7.070581074285707,7.070581074285707,ND,12,-2.0010000000000003,-0.05408108108108109,27.57999999999999,30.962865853658457,0.8907444204406951,22,3,7,0,0,0,0,0,-10.709,160.093,2033.768,7.715,37.879,10.432,1.1139433523068367
4LM4,JPZ,A,900,1.4,1.0,0.00091,-3.0409586076789066,3.0409586076789066,ND,1,-0.0019999999999999463,-0.00014285714285713902,37.09142857142857,24.54628867598552,1.5110809239246175,8,2,1,0,0,0,0,0,-4.981,45.96,594.893,0.979,29.335,0.042,0.3010299956639812
4LM2,8ZE,A,900,1.5,1.0,0.00094,-3.0268721464003012,3.0268721464003012,ND,2,0.0010000000000000564,7.692307692308126e-05,43.690769230769234,27.567608866530467,1.5848588625259306,9,0,3,0,0,0,0,0,-5.218,43.333,617.235,1.581,24.127,2.118,0.47712125471966244
4LLK,MEW,A,900,1.5,1.0,0.00099,-3.0043648054024503,3.0043648054024503,ND,0,2.7755575615628914e-17,1.982541115402065e-18,27.455714285714286,25.5092613458529,1.0763037750670827,9,2,1,0,0,0,0,0,-5.702,49.333,641.111,0.975,35.725,0.0,0.0
4YTF,4HZ,A,4000,1.7,1.0,7e-09,-8.154901959985743,8.154901959985743,ND,6,0.0010000000000000842,2.9411764705884827e-05,19.171176470588232,28.24477185649604,0.6787513302635877,16,6,1,0,0,4,0,0,-8.017,97.984,1376.956,2.39,35.941,0.999,0.8450980400142568
4CRB,7P0,A,1485,1.8,1.0,2.6999999999999997e-08,-7.568636235841013,7.568636235841013,ND,10,-0.001000000000000118,-2.2222222222224846e-05,22.677333333333337,29.181271626297573,0.7771194354976971,28,7,4,0,0,0,0,0,-8.967,145.526,1875.281,5.366,24.926,3.74,1.041392685158225
4WKC,BIG,A,301,1.6,1.0,2.1e-13,-12.67778070526608,12.67778070526608,ND,9,0.997,0.034379310344827586,10.742413793103447,17.786357487922725,0.6039692950283806,16,5,1,0,1,0,0,0,-8.902,133.29,1435.04,3.476,34.129,3.577,1.0
5CJF,520,A,302,1.8,1.0,2.6000000000000003e-10,-9.585026652029182,9.585026652029182,ND,6,0.0020000000000000573,6.896551724138129e-05,24.639655172413796,19.82645211322222,1.2427667356572414,19,2,3,0,1,0,0,0,-6.941,54.114,1045.22,1.829,40.354,2.532,0.8450980400142568
4Z0K,4LN,A,301,1.4,1.0,4.62e-07,-6.335358024443875,6.335358024443875,ND,4,5.551115123125783e-17,1.5860328923216522e-18,23.54771428571429,24.697641062977816,0.9534398133679541,22,6,2,0,0,0,0,0,-9.578,148.491,1383.495,3.579,27.455,1.285,0.6989700043360189
4Q99,HT4,A,302,1.5,1.0,5.2e-07,-6.2839966563652006,6.2839966563652006,ND,1,-0.0009999999999999731,-9.999999999999731e-05,11.032,10.709198075380913,1.0301424926821707,7,0,1,0,1,0,0,0,-4.402,41.105,528.586,0.913,26.297,0.0,0.3010299956639812
4WRB,3TW,A,201,1.8,1.0,6.5e-07,-6.187086643357144,6.187086643357144,ND,7,-2.7755575615628914e-17,-9.251858538542971e-19,24.147666666666673,19.51012349588347,1.2376993242386036,20,4,3,0,0,0,0,0,-7.901,118.221,1215.624,4.362,61.997,2.581,0.9030899869919435
5AML,51J,A,266,1.3,1.0,7e-10,-9.154901959985743,9.154901959985743,ND,7,-1.0,-0.041666666666666664,9.207916666666666,14.123835946924036,0.6519416326604965,11,2,6,0,2,0,0,0,-6.852,67.537,1019.455,2.281,23.499,4.412,0.9030899869919435
4ZLS,G61,B,201,1.5,1.0,8.2e-10,-9.086186147616283,9.086186147616283,ND,17,0.0030000000000001137,6.382978723404498e-05,25.66659574468086,21.567160694896852,1.1900776420121912,34,2,8,0,1,0,0,0,-8.469,154.186,2184.6,6.666,71.429,4.015,1.255272505103306
4P6C,RES,A,500,1.8,1.0,9.999999999999999e-05,-4.0,4.0,ND,8,-1.4999999999999998,-0.08333333333333331,15.093333333333334,13.54324766943814,1.1144545017361778,4,1,8,1,0,0,0,0,-4.362,75.741,893.224,7.287,0.0,7.668,0.9542425094393249
4X6I,3Y1,A,301,1.8,1.0,1e-08,-8.0,8.0,ND,4,-0.0020000000000000018,-8.000000000000007e-05,8.186000000000002,8.214482421875012,0.996532657760742,16,4,2,0,0,0,0,0,-6.491,85.158,1020.199,2.954,26.335,1.705,0.6989700043360189
4XIR,40X,A,301,1.7,1.0,1.1500000000000001e-07,-6.939302159646388,6.939302159646388,ND,3,-0.003000000000000033,-9.677419354838816e-05,25.325806451612912,31.624623871614784,0.8008255388088431,23,2,3,0,0,0,0,0,-11.003,85.49,1468.606,1.974,69.783,1.837,0.6020599913279624
4RUY,3W6,A,302,1.1,1.0,1.2800000000000002e-08,-7.892790030352131,7.892790030352131,ND,5,1.0019999999999998,0.05894117647058822,8.660588235294119,12.34549719326384,0.7015179785565587,9,1,3,0,1,0,0,0,-5.906,53.136,735.42,1.193,29.789,2.548,0.7781512503836436
4ZZ1,3YF,A,1102,1.3,1.0,1.3e-08,-7.886056647693163,7.886056647693163,ND,10,-2.0,-0.05714285714285714,22.70771428571429,20.937268239166187,1.0845595531529861,19,5,6,0,1,0,0,0,-7.34,114.469,1366.413,4.987,18.634,6.217,1.041392685158225
4Q87,4FH,A,303,1.5,1.0,1.4e-05,-4.853871964321762,4.853871964321762,ND,2,0.0009999999999998899,7.692307692306846e-05,5.565384615384616,8.911479550922193,0.6245185867938943,6,1,1,0,1,3,0,0,-4.693,40.074,638.463,1.747,24.532,1.355,0.47712125471966244
4X24,TDI,A,301,1.5,1.0,1.66e-10,-9.779891911959945,9.779891911959945,ND,5,-5.551115123125783e-17,-2.135044278125301e-18,9.406923076923077,17.207964937218694,0.546660985842496,13,5,1,0,1,0,0,0,-8.384,118.599,1299.759,3.846,8.34,3.582,0.7781512503836436
4Z2B,4LC,A,705,1.8,1.0,1.75e-08,-7.756961951313706,7.756961951313706,ND,5,0.0009999999999998621,2.4999999999996552e-05,13.8445,20.963952726421724,0.6603954979611842,29,5,3,0,0,0,0,0,-11.112,117.412,1642.135,3.065,77.158,1.4,0.7781512503836436
4RAO,3L7,A,301,1.8,1.0,1e-06,-6.0,6.0,ND,13,-2.0010000000000003,-0.06253125000000001,42.7575,41.17190204716272,1.0385116517332857,13,5,8,2,0,0,0,0,-5.985,105.38,1175.877,8.628,0.0,12.747,1.146128035678238
4Q9Y,M3T,A,302,1.5,1.0,2.1e-06,-5.6777807052660805,5.6777807052660805,ND,0,-0.0010000000000000009,-0.0001250000000000001,9.3025,9.787662389735363,0.9504312296014451,7,0,0,0,1,0,0,0,-4.442,39.782,465.605,0.935,35.456,0.0,0.0
5AMD,45I,A,266,1.5,1.0,2.8e-09,-8.55284196865778,8.55284196865778,ND,8,-1.0020000000000002,-0.035785714285714296,14.791785714285712,11.649674306393255,1.269716674067711,15,2,6,0,2,0,0,0,-7.128,68.966,1131.671,2.724,28.165,5.011,0.9542425094393249
4RUZ,3W8,A,302,1.6,1.0,2.3100000000000002e-08,-7.636388020107856,7.636388020107856,ND,4,1.0019999999999998,0.06262499999999999,17.460625,21.08180834001608,0.8282318441752176,8,1,3,0,1,0,0,0,-5.873,48.716,696.331,1.177,21.86,2.972,0.6989700043360189
